idProceso;Nombre Proceso;IDInstitucion;Nombre Institucion;FechaNotificacion;Puntaje
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"6b5c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE COQUIMBO";30-11-2012;0,987000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"775c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE LA ARAUCANÍA";30-11-2012;0,965000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"7b5c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE LOS LAGOS";30-11-2012;0,994400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"795c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE LOS RÍOS";30-11-2012;0,965000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"7f5c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA";30-11-2012;0,987300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"655c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE TARAPACÁ";30-11-2012;0,938800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"6d5c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DE VALPARAÍSO";30-11-2012;0,953400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"755c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DEL BÍO BÍO";30-11-2012;0,865000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"715c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS";30-11-2012;0,991500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"735c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN DEL MAULE";30-11-2012;0,990300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"6f5c3745-a109-e211-b576-00155d01e500";"GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO";30-11-2012;0,996100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"27603745-a109-e211-b576-00155d01e500";"HOSPITAL  DE SAN CARLOS";30-11-2012;0,882800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e95f3745-a109-e211-b576-00155d01e500";"HOSPITAL  SAN JOSÉ DE CORONEL";30-11-2012;0,897400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2d603745-a109-e211-b576-00155d01e500";"HOSPITAL BARROS LUCO TRUDEAU";30-11-2012;0,977500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f95f3745-a109-e211-b576-00155d01e500";"HOSPITAL BASE DE LINARES";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"03603745-a109-e211-b576-00155d01e500";"HOSPITAL BASE OSORNO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"3f603745-a109-e211-b576-00155d01e500";"HOSPITAL BASE VALDIVIA";30-11-2012;0,985800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"af5f3745-a109-e211-b576-00155d01e500";"HOSPITAL CARLOS VAN BUREN DE VALPARAÍSO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"37603745-a109-e211-b576-00155d01e500";"HOSPITAL CESAR CARAVAGNO BUROTTO DE TALCA";30-11-2012;0,856800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"23603745-a109-e211-b576-00155d01e500";"HOSPITAL CLAUDIO VICUÑA DE SAN ANTONIO";30-11-2012;0,977300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ef5f3745-a109-e211-b576-00155d01e500";"HOSPITAL CLÍNICO DE NIÑOS ROBERTO DEL RÍO";30-11-2012;0,995200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"4d603745-a109-e211-b576-00155d01e500";"HOSPITAL CLINICO SAN BORJA";30-11-2012;0,881800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e35f3745-a109-e211-b576-00155d01e500";"HOSPITAL DE CASTRO";30-11-2012;0,990200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ff5f3745-a109-e211-b576-00155d01e500";"HOSPITAL DE LOTA";30-11-2012;0,973000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"635f3745-a109-e211-b576-00155d01e500";"HOSPITAL DE OVALLE DR. ANTONIO TIRADO LANAS";30-11-2012;0,987700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"13603745-a109-e211-b576-00155d01e500";"HOSPITAL DE PUERTO MONTT";30-11-2012;0,953900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"cb5f3745-a109-e211-b576-00155d01e500";"HOSPITAL DE QUILPUÉ";30-11-2012;0,960200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"31603745-a109-e211-b576-00155d01e500";"HOSPITAL DE URGENCIA ASISTENCIA PÚBLICA DR. ALEJANDRO DEL RÍO";30-11-2012;0,858300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ad603745-a109-e211-b576-00155d01e500";"HOSPITAL DEL SALVADOR";30-11-2012;0,991900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"11603745-a109-e211-b576-00155d01e500";"HOSPITAL DR SOTERO DEL RÍO";30-11-2012;0,944100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f55f3745-a109-e211-b576-00155d01e500";"HOSPITAL DR. ERNESTO TORRES GALDAMES";30-11-2012;0,847400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2f603745-a109-e211-b576-00155d01e500";"HOSPITAL DR. EXEQUIEL GONZALEZ CORTÉS";30-11-2012;0,887500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"45603745-a109-e211-b576-00155d01e500";"HOSPITAL DR. GUSTAVO FRICKE DE VIÑA DEL MAR";30-11-2012;0,962700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e15f3745-a109-e211-b576-00155d01e500";"HOSPITAL DR. MAURICIO HEYERMANN DE ANGOL";30-11-2012;0,902000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"41603745-a109-e211-b576-00155d01e500";"HOSPITAL EDUARDO PEREIRA DE VALPARAÍSO";30-11-2012;0,957100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"25603745-a109-e211-b576-00155d01e500";"HOSPITAL EL PINO";30-11-2012;0,941800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1d603745-a109-e211-b576-00155d01e500";"HOSPITAL FELIX BULNES CERDA";30-11-2012;0,887200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e75f3745-a109-e211-b576-00155d01e500";"HOSPITAL GUILLERMO GRANT BENAVENTE";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"4b603745-a109-e211-b576-00155d01e500";"HOSPITAL HERMINDA MARTIN DE CHILLÁN";30-11-2012;0,947200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"435f3745-a109-e211-b576-00155d01e500";"HOSPITAL JUAN NOÉ";30-11-2012;0,986300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"39603745-a109-e211-b576-00155d01e500";"HOSPITAL LAS HIGUERAS DE TALCAHUANO";30-11-2012;0,990900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"09603745-a109-e211-b576-00155d01e500";"HOSPITAL LUIS CALVO MACKENNA";30-11-2012;0,995400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"c5583745-a109-e211-b576-00155d01e500";"HOSPITAL PADRE ALBERTO HURTADO";30-11-2012;0,987500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"b15f3745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL ANTOFAGASTA DR. LEONARDO GUZMÁN";30-11-2012;0,884700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"eb5f3745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DE COYHAIQUE";30-11-2012;0,809700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1f603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DE RANCAGUA";30-11-2012;0,920100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"15603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL DR. LAUTARO NAVARRO DE PUNTA ARENAS";30-11-2012;0,894700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"3b603745-a109-e211-b576-00155d01e500";"HOSPITAL REGIONAL HERNÁN HENRIQUEZ DE  TEMUCO";30-11-2012;0,815700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"29603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN CAMILO";30-11-2012;0,881200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"01603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JOSÉ DE MELIPILLA";30-11-2012;0,891300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f35f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JOSÉ DE SANTIAGO";30-11-2012;0,750700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"49603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE CURICÓ";30-11-2012;0,976600
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"47603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE LA SERENA";30-11-2012;0,830300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2b603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE SAN FERNANDO";30-11-2012;0,831900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"cd5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS DE SANTIAGO";30-11-2012;0,960100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"fb5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN JUAN DE DIOS LOS ANDES";30-11-2012;0,937500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1b603745-a109-e211-b576-00155d01e500";"HOSPITAL SAN MARTÍN DE QUILLOTA";30-11-2012;0,959300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"bd5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SAN PABLO DE COQUIMBO";30-11-2012;0,921200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"db5f3745-a109-e211-b576-00155d01e500";"HOSPITAL SANTIAGO ORIENTE DR. LUIS TISNÉ BROUSSE";30-11-2012;0,960800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"3d603745-a109-e211-b576-00155d01e500";"HOSPITAL TOMÉ";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d75f3745-a109-e211-b576-00155d01e500";"HOSPITAL VICTOR RUIZ DE LOS ANGELES";30-11-2012;0,954200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"43603745-a109-e211-b576-00155d01e500";"HOSPITAL VICTORIA";30-11-2012;0,838100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"0d603745-a109-e211-b576-00155d01e500";"INSTITUO PEDRO AGUIRRE CERDA";30-11-2012;0,995000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"c1573745-a109-e211-b576-00155d01e500";"INSTITUTO ANTÁRTICO CHILENO (INACH)";30-11-2012;0,996200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8d583745-a109-e211-b576-00155d01e500";"INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP)";30-11-2012;0,981700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"05603745-a109-e211-b576-00155d01e500";"INSTITUTO DE NEUROCIRUGÍA DR. A. ASENJO";30-11-2012;0,937500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"b5583745-a109-e211-b576-00155d01e500";"INSTITUTO DE PREVISIÓN SOCIAL (IPS)";30-11-2012;0,997400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"bf583745-a109-e211-b576-00155d01e500";"INSTITUTO DE SALUD PÚBLICA DE CHILE (ISP)";30-11-2012;0,862900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"af583745-a109-e211-b576-00155d01e500";"INSTITUTO DE SEGURIDAD LABORAL (ISL)";30-11-2012;0,988600
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"59583745-a109-e211-b576-00155d01e500";"INSTITUTO GEOGRÁFICO MILITAR";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"41593745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DE DEPORTES (CHILEDEPORTES)";30-11-2012;0,950700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d3573745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)";30-11-2012;0,958300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"85583745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DE HIDRÁULICA";30-11-2012;0,998400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"47593745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DE LA JUVENTUD";30-11-2012;0,927300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d9573745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL (INAPI)";30-11-2012;0,996100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f15f3745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL DEL CÁNCER";30-11-2012;0,987600
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"0f603745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX";30-11-2012;0,900000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"51603745-a109-e211-b576-00155d01e500";"INSTITUTO NACIONAL GERIATRICO DE SANTIAGO";30-11-2012;0,933300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"21603745-a109-e211-b576-00155d01e500";"INSTITUTO PSIQUIATRICO DR. JOSÉ HOWWITZ";30-11-2012;0,962500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"35603745-a109-e211-b576-00155d01e500";"INSTITUTO TRAUMATOLÓGICO DR TEODORO GEBAUER";30-11-2012;0,926300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"855c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE ANTOFAGASTA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"815c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE ARICA – PARINACOTA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"875c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE ATACAMA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"9b5c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE AYSÉN";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"895c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE COQUIMBO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"955c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE LA ARAUCANÍA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"995c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE LOS LAGOS";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"975c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE LOS RÍOS";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"9d5c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA";30-11-2012;0,962500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"835c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE TARAPACÁ";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8b5c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DE VALPARAÍSO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"935c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DEL BÍO BÍO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8f5c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS";30-11-2012;0,975000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"915c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN DEL MAULE";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8d5c3745-a109-e211-b576-00155d01e500";"INTENDENCIA REGIÓN METROPOLITANA DE SANTIAGO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"39593745-a109-e211-b576-00155d01e500";"JUNTA DE AERONÁUTICA CIVIL (JAC)";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"01583745-a109-e211-b576-00155d01e500";"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECAS (JUNAEB)";30-11-2012;0,994400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"03583745-a109-e211-b576-00155d01e500";"JUNTA NACIONAL DE JARDINES INFANTILES (JUNJI)";30-11-2012;0,988400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8b583745-a109-e211-b576-00155d01e500";"OFICINA DE ESTUDIOS Y POLÍTICAS AGRARIAS (ODEPA)";30-11-2012;0,955600
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"b3573745-a109-e211-b576-00155d01e500";"OFICINA NACIONAL DE EMERGENCIA (ONEMI)";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"13593745-a109-e211-b576-00155d01e500";"PARQUE METROPOLITANO";30-11-2012;0,972400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"57583745-a109-e211-b576-00155d01e500";"POLICÍA DE INVESTIGACIONES DE CHILE";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"a95f3745-a109-e211-b576-00155d01e500";"PRESIDENCIA DE LA REPÚBLICA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"5f583745-a109-e211-b576-00155d01e500";"SERVICIO AEROFOTOGRAMÉTRICO DEL GRAL. JUAN SOLER MANFREDINI";30-11-2012;0,997200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"8f583745-a109-e211-b576-00155d01e500";"SERVICIO AGRÍCOLA Y GANADERO (SAG)";30-11-2012;0,985200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"b75f3745-a109-e211-b576-00155d01e500";"SERVICIO DE EVALUACION AMBIENTAL";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ed573745-a109-e211-b576-00155d01e500";"SERVICIO DE IMPUESTOS INTERNOS (SII)";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d9583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ACONCAGUA";30-11-2012;0,996500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"cf583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ANTOFAGASTA";30-11-2012;0,926300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e9583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ARAUCANÍA NORTE";30-11-2012;0,995600
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"eb583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ARAUCANÍA SUR";30-11-2012;0,953900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e5583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ARAUCO";30-11-2012;0,936900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"cb583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ARICA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d1583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ATACAMA";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f5583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD AYSÉN";30-11-2012;0,966400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e1583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD BÍO-BÍO";30-11-2012;0,955200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f1583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD CHILOÉ";30-11-2012;0,941200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e3583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD CONCEPCIÓN";30-11-2012;0,975700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d3583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD COQUIMBO";30-11-2012;0,993700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"cd583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD IQUIQUE";30-11-2012;0,926000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"db583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD LIBERTADOR BERNARDO O’HIGGINS";30-11-2012;0,981900
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f7583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD MAGALLANES";30-11-2012;0,943200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"dd583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD MAULE";30-11-2012;0,948400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f9583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO CENTRAL";30-11-2012;0,981800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"fb583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO NORTE";30-11-2012;0,900000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"01593745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO OCCIDENTE";30-11-2012;0,966000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ff583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO ORIENTE";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"fd583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO SUR";30-11-2012;0,986500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"03593745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE";30-11-2012;0,959000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"df583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD ÑUBLE";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ef583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD OSORNO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"f3583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD RELONCAVÍ";30-11-2012;0,975700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"e7583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD TALCAHUANO";30-11-2012;1,000000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"ed583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD VALDIVIA";30-11-2012;0,854200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d5583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD VALPARAÍSO-SAN ANTONIO";30-11-2012;0,963800
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"d7583745-a109-e211-b576-00155d01e500";"SERVICIO DE SALUD VIÑA DEL MAR-QUILLOTA";30-11-2012;0,849500
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"19593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE ANTOFAGASTA";30-11-2012;0,835000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"15593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE ARICA-PARINACOTA";30-11-2012;0,992300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1b593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE ATACAMA";30-11-2012;0,924700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2f593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE AYSÉN";30-11-2012;0,897200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1d593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE COQUIMBO";30-11-2012;0,983000
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"29593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE LA ARAUCANÍA";30-11-2012;0,980100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2d593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE LOS LAGOS";30-11-2012;0,876300
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"2b593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE LOS RÍOS";30-11-2012;0,971400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"31593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE MAGALLANES Y LA ANTÁRTICA CHILENA";30-11-2012;0,985400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"17593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE TARAPACÁ";30-11-2012;0,944100
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"1f593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE VALPARAÍSO";30-11-2012;0,994200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"27593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DEL BÍO BÍO";30-11-2012;0,983700
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"23593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DEL LIBERTADOR BERNARDO O’HIGGINS";30-11-2012;0,814400
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"25593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DEL MAULE";30-11-2012;0,977200
219;"Poceso de Fiscalizacion a las 325 OAC 2012";"21593745-a109-e211-b576-00155d01e500";"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN METROPOLITANA DE SANTIAGO";30-11-2012;0,968000
