"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ab0023212","Región de Los Ríos y  Región de Coquimbo.","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-01-16,2015-01-19,"1. Participación con la Presidenta de la República en Valdivia en la firma a las modificaciones al proyecto de ley sobre fortalecimiento de la regionalización para dotar de mayor autonomía y más atribuciones a los gobiernos regionales. (Ida a Valdivia en avión presidencial).  2. Participación, en la feria libre del sector Teniente Merino en Las Compañías, comuna de La Serena, del lanzamiento de la campaña “Entrega tu Arma”, del Ministerio del Interior. 3. Reunión de trabajo con el Equipo del Plan Territorios Rezagados, en dependencias de la Unidad Regional Subdere, Región de Coquimbo. - ",653515,"   Subdere - "
"ab0023442","Región de La Araucanía y Región de Aysén.","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-01-28,2015-02-01,"1. Reunión con el Intendente de La Araucanía para conocer la marcha de los programas de inversión regional.  2. Reunión con la Asociación de Municipios de Malleco y Alcaldes de la Mesa de Trabajo sobre Residuos Sólidos Domiciliarios. 3. Reunión de trabajo con la Asociación de Alcaldes Mapuches para interiorizarse de la situación de las comunas. 4. Reunión con la Asociación Regional de La Araucanía (AMRA) que congrega a 32 municipalidades de la Región. 5. Videoconferencia con los Intendentes Regionales para orientar la ejecución del gasto público en las regiones con acento en la generación de empleo. 6. Entrevista en TVN Regional. 7. Entrega de compra de terreno a Comité de Vivienda La Rivera y Las Araucarias para la construcción de viviendas sociales en la comuna de Pitrufquén. 8. Reunión con el Gabinete Regional de La Araucanía. 9. Traslado a la comuna de Puerto Montt para continuar viaje a la Región de Aysén. 10. Reunión de trabajo con la Intendenta  de Aysén y el equipo del Plan Especial de Zonas Extremas. 11. Entrevista en TV canal Santa María y en Rocco TV. 12. Reunión de Trabajo con el Gabinete Regional de Aysén. 13. Lanzamiento del Plan de Tenencia Responsable de Mascotas. 14. Inauguración del encuentro costumbrista en la comuna de Cerro Castillo. 15. Visita a terreno proyecto Urbanización Comité Villa Nueva. 16. Visita técnica a la comuna de Aysén. - ",1212354,"   Subdere - "
"ab0024232","Región del Libertador Bernardo O´Higgins","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-02-02,2015-02-03,"1. Traslado a la comuna de San Vicente de Tagua Tagua y reunión con el Alcalde. 2. Reunión con Intendenta y Gabinete Regional para conocer detalles de la inversión pública regional. 3. Traslado a la comuna de Placilla y reunión con el Alcalde para interiorizarse la marcha de los proyectos de inversión social. 4. Visita técnica de obras al Centro de Salud Rural con inversión de M$ 2.046.254. 5. Reunión de trabajo con el Alcalde de la comuna de Peralillo. 6. Visita técnica a obras de construcción de veredas y otros proyectos con financiamiento de la SUBDERE. 7. Reunión con Alcalde de Peumo y equipo municipal. 8. Ceremonia de entrega de terrenos, con financiamiento SUBDERE y MINVU, junto a los Alcaldes y vecinos de las comunas de Olivar, Peumo, Codegua, Quinta de Tilcoco, Palmilla, Rengo y Requínoa. 9. Traslado a Santiago. - ",160468,"   Subdere - "
"ab0025182","Valparaíso","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-03-10,2015-03-10,"Convocado por la Comisión de Gobierno Interior y Regionalización de la Cámara de Diputados para la modificación de la ley orgánica constitucional de Municipalidades, encomendando a una ordenanza la regulación de la utilización de bolsas plásticas. - ",33800,"   Subdere - "
"ab0025192","Cartagena","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-03-11,2015-03-11,"1. Reunión con el Alcalde y equipo municipal con la finalidad de analizar las iniciativas que formarán parte de un plan de rescate patrimonial de diversos inmuebles de la comuna ; 2.  Inspección a la ejecución de obras insertas en el Plan Veredas en la avenida San Martín. - ",68827,"   Subdere - "
"ab0025412","Valparaíso","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-03-17,2015-03-17,"Reunión con la Comisión de Gobierno Interior de la Cámara de Diputados para el fortalecimiento de la regionalización del país. - ",31800,"   Subdere - "
"ab0025682","Región de Valparaíso.","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-03-20,2015-03-20,"1. Visita a las obras de restauración del Palacio Rioja, de Viña del Mar; iniciativa de inversión cuyos recursos provienen del programa Fondo de Recuperación de Ciudades de la SUBDERE. 2. Participación como expositor en el Seminario: ""Descentralización ahora, dilemas y desafíos de la Región de Valparaíso"", en la Universidad Técnica Federico Santa María, Valparaíso. - ",75427,"   Subdere - "
"ab0025872","Región del Maule","Ricardo Cifuentes Lillo","AB002648","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario(a)",2015-03-24,2015-03-25,"1. Reunión con Alcaldesa de San Rafael y visita a obras de Urbanización Villa Las Rosas, comuna de San Rafael, financiadas con recursos del Programa de Mejoramiento de Barrios.  2. Reunión con el Alcalde de la comuna de Maule y visita a obras de Reemplazo y Reposición losa cajón en puente calle Arturo Prat , financiadas con recursos del Programa de Mejoramiento Urbano. 3. Reunión de trabajo con el Intendente Regional y el Gabinete Regional. 4. Reunión con el Alcalde de San Clemente y y visita a obras de Reposición Sede Multitaller, población Villa Nueva Los Huertos, financiadas con el Programa de Mejoramiento Urbano.  5. Reunión con el Alcalde de San Javier. - ",201884,"   Subdere - "
"ab00650622","El Salvador, El Salvador","Patricio Santamaría Mutis","AB006833","SERVICIO ELECTORAL (SERVEL)","ab006","Consejero(a) del Consejo Directivo del Servicio Electoral",2015-02-27,2015-03-02,"Elecciones de Diputados a Asamblea Legislativa, Diputados PARLACEN y miembro Concejos Municipales 1° de marzo del año 2015. - ",1792,"   Tribunal Supremo Electoral - "
"ac0012392","NUEVA YORK Y FILADELFIA, ESTADOS UNIDOS","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-01-12,2015-01-21,"PRESIDIR EL CONSEJO DE SEGURIDAD EN NUEVA YORK Y VISITA PRESIDENCIAL CON AUTORIDADES DE FILADELFIA - ",6199443,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0012642","BEIJING, CHINA","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-01-06,2015-01-10,"REUNION CELAC-CHINA - ",16582780,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0012772","BRASILIA, BRASIL","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-01-01,2015-01-01,"ACOMPAÑA A S.E. LA PRESIDENTA DE LA REPÚBLICA EN VISITA OFICIAL - ",177410,"   MINISTERIO DE RELACIONES EXTERIOES - "
"ac0013312","SAN JOSE, COSTA RICA Y GUATEMALA","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-01-27,2015-01-31,"PARTICIPAR EN LA III CUMBRE CELAC, SAN JOSE DE COSTA RICA Y ACOMPAÑA A S.E. LA PRESIDENTA DE LA REPUBLICA EN VISITA PRESIDENCIAL, GUATEMALA - ",642779,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0013792","Santiago de Chile","Marcelo Diaz Diaz","AC001709","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Argentina",2015-01-21,2015-01-23,"Participar de la Reunión de Embajadores de Chile en América - ",429968,"   Ministerio de Relaciónes Exteriores de Chile - "
"ac0014132","Puerto Príncipe, Haití","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2014-12-30,2015-01-01,"Llevar a cabo entrevistas con autoridades de Haití y Misión de Chile en MINUSTAH. Viaje en avión FACH. - ",964362,"   Ministerio de Relaciones Exteriores - "
"ac0014142","Valparaiso, Chile","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-01-06,2015-01-07,"Asistir a convocatoria en Sala del Senado del Congreso Nacional - ",81654,"   Ministerio de Relaciones Exteriores - "
"ac0014152","Valparaiso, Chile","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-01-14,2015-01-14,"Asistir a citación en Congreso Nacional - ",40827,"   Ministerio de Relaciones Exteriores - "
"ac0014162","Valparíaso, Chile","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-01-20,2015-01-20,"Asistir a citación en Congreso Nacional - ",40827,"   Ministerio de Relaciones Exteriores - "
"ac0014302","Tianjin","Jorge Heine Lorenzen","AC001723","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en China",2015-02-06,2015-02-08,"Asistir a Campeonato de Polo en Nieve - ",0,"   Metropolitan Polo Club - "
"ac0014352","Canes, Francia","Patricio Hales Dib","AC001722","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Francia",2015-02-09,2015-02-10,"Invitación conocimiento de la empresa - ",269600,"   Thales Alenia - "
"ac0014372","Puerto Principe, Haiti.","Cristian Pedro Barros Melet","AC001695","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision ONU",2015-01-22,2015-01-25,"Viaje de los Miembros del Consejo de Seguridad a Haiti durante la Presidencia de Chile. - ",1239568,"   Naciones Unidas - "
"ac0014382","PARIS, FRANCIA","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-02-03,2015-02-05,"REUNION DE TRABAJO - ",3920193,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0014922","MONTEVIDEO, URUGUAY","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-02-28,2015-03-01,"ACOMPAÑA A S.E. LA PRESIDENTE DE LA REPÚBLICA EN EL CAMBIO DE MANDO PRESIDENCIAL - ",326567,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0015272","Phuket- Tailandia","Javier Andres Becker Marshall","AC001696","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Tailandia",2015-03-11,2015-03-13,"Apertura nuevo Consulado Honorario de Chile en Phuket - ",0,"   Ministerio de Relaciones Exteriores - "
"ac0015422","Mendoza","Marcelo Diaz Diaz","AC001709","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Argentina",2015-03-06,2015-03-08,"Participar Fiesta Nacional de la Vendimia 2015 - ",384600,"   Ministerio de Relaciones Exteriores de Chile - "
"ac0015432","Santiago","Marcelo Diaz Diaz","AC001709","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Argentina",2015-03-12,2015-03-13,"Participar reunión GT Cristo Redentor y audiencia con Sr. Canciller Heraldo Muñóz - ",797580,"   Ministerio de Relaciones Exteriores de Chile - "
"ac0015532","Sète, Francia","Patricio Hales Dib","AC001722","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Francia",2015-03-11,2015-03-13,"Invitación en presencia del Senador-Alcalde de Sète y del Presidente del Puerto, por la eventual presencia  de Chile en la ocasión de las futuras fiestas marítimas ""Escale à Sète"" 2018 y 2020. - ",274700,"   Voyage à Sète - "
"ac00156002","Haiti   ESTE INGRESO ESTA DUPLICADO.  INFORMACIÓN COMPLETA SE ENCUENTRA EN EL OTRO INGRESO.","Cristian Pedro Barros Melet","AC001695","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision ONU",2015-01-23,2015-01-25,"Viaje del Consejo de Seguridad que preside Chile a Haití para conocer la realidad de las fuerzas de paz MINUSTAH - ",0,"   S/I - "
"ac0015612","Madrid, España","Rolando Custodio Drago Rodriguez","AC001710","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Reino Unido",2015-03-19,2015-03-21,"Reunión regional de Embajadores - ",1554870,"   Ministerio de Relaciones Exteriores -     Ministerio de Relaciones Exteriores de Chile - "
"ac0015672","Madrid, España","Jorge Jaime Montero Figueroa","AC001734","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Israel",2015-03-19,2015-03-22,"Reunión de Embajadores de Chile en Europa. Norte Africa y Medio Oriente, convocada por el Ministerio de RREE - ",808745,"   Ministerio de Relaciones Exteriores de Chile - "
"ac0015712","ATACAMA, CHILE","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-03-06,2015-03-06,"DE PARTICIPAR EN REUNIONES Y EN LA INAUGURACION DEL AÑO ESCOLAR EN EL LICEO BICENTENARIO, MERCEDES FRITIS MACKENNEY - ",260827,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0015742","Sendai, Japon.","Edgardo Riveros Marin","AC001463","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Subsecretario de Relaciones Exteriores",2015-03-11,2015-03-17,"Presidir delegación de Chile a Tercera Conferencia de Naciones Unidas sobre Reducción del Riesgo de Desastres. - ",7682137,"   Ministerio de Relaciones Exteriores - "
"ac00159262","Madrid, Espana","Cristian Pedro Barros Melet","AC001695","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Mision ONU",2015-03-18,2015-03-22,"Reunión de Embajadores de Chile acreditados en Europa, Medio Oriente, Norte de África y Naciones Unidas - ",5628902,"   Ministerio de Relaciones Exteriores - "
"ac0015942","San Juan Puerto Rico y Miami","Juan Gabriel Valdés Soublette","AC001752","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Estados Unidos",2015-03-12,2015-03-18,"Entrevistas con autoridades y empresarios, conferencias en Universidades - ",1852911,"   Ministerio Relaciones Exteriores - "
"ac0015992","Busan, Corea","Hernan Ivan Brantes Glavic","AC001698","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Corea del Sur",2015-03-26,2015-03-29,"56ª Reunión Anual de la Junta de Gobernadores del BID y eventos paralelos - ",997405,"   Ministerio de Relaciones Exteriores de Chile - "
"ac0016672","Comodoro Rivadavia - Provincia del Chubut","Marcelo Diaz Diaz","AC001709","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Argentina",2015-03-24,2015-03-25,"Visita de trabajo a la Provincia del Chubut. Sostener reunión con Gobernador Martín Buzzi. Reunión con la comunidad chilena de Comodoro Rivadavia y recorrido al yacimiento de Pampa del Castillo - La Guitarra - ",670285,"   Ministerio de Relaciones Exteriores - "
"ac0016862","PARIS, FRANCIA Y MADRID, ESPAÑA","Heraldo Muñoz Valenzuela","AC001497","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Ministro de Relaciones Exteriores",2015-03-16,2015-03-21,"REUNION DE ABOGADOS, DEMANDA MARITIMA DE BOLIVIA, PARIS  Y REUNION DE EMBAJADORES DE EUROPA, MADRID - ",12488172,"   MINISTERIO DE RELACIONES EXTERIORES - "
"ac0017152","Glasgow","Rolando Custodio Drago Rodriguez","AC001710","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Reino Unido",2015-03-26,2015-03-27,"Imposición condecoraciones.. Entrevista con vicealcalde.  Encuentro con cineaste  y reunión informal  con representantes de la  comunidad chilena.. - ",581004,"   Ministerio de Relaciones Exteriores - "
"ac0017172","Rosario - Provincia de Santa Fé","Marcelo Diaz Diaz","AC001709","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Argentina",2015-03-26,2015-03-27,"Sostener reuniones con las más altas autoridades de la Provincia de Santa Fe y de la ciudad de Rosario, empresarios locales, comunidad universitaria y estudiantes chilenos. Explorar marcos de cooperación en el ámbito cultural y económico-comercial con la provincia transandina. - ",319,"   Ministerio de Relaciones Exteriores - "
"ad0103942","Cartegena, V Región, Chile","Leonardo Acuña Vilches","AD010995","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General Subrogante",2015-01-24,2015-01-24,"Entrega del primer balance del Servicio de Acción fiscalizada (APF) Verano 2015 en litoral central. - ",40826,"   Policía de Investigaciones de Chile - "
"ad0104102","Melipilla","Leonardo Acuña Vilches","AD010995","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General Subrogante",2015-01-29,2015-01-29,"Ceremonia de Reposiciòn del Cuartel de la BICRIM Melipilla. - ",40826,"   Policìa de Investigaciones de Chile - "
"ad0104112","Iquique, Chile","Leonardo Acuña Vilches","AD010995","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General Subrogante",2015-01-26,2015-01-27,"Reuniòn con personal institucional - ",350560,"   Policia de Investigaciones de Chile - "
"ad0107362","Coyhaique, Chile","Marcos Vasquez Meza","AD010214","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General de la Policía de Investigaciones de Chile",2015-03-11,2015-03-12,"Reunión con personal institucional - ",475205,"   Policia de Investigaciones de Chile - "
"ad0107372","Concepción y Temuco, Chile","Marcos Vasquez Meza","AD010214","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General de la Policía de Investigaciones de Chile",2015-03-16,2015-03-18,"Reunión con personal institucional de las ciudades de Concepción y Temuco - ",405347,"   Policia de Investigaciones de Chile - "
"ad0107382","Punta Arenas, Chile","Marcos Vasquez Meza","AD010214","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Director General de la Policía de Investigaciones de Chile",2015-03-24,2015-03-25,"Reunión con personal - ",590509,"   Policia de Investigaciones de Chile - "
"ad0214892","Isla Grande de Tierra del Fuego, Chile","Marcos Robledo Hoecker","AD02138","SUBSECRETARIA DE DEFENSA","ad021","Subsecretario(a)",2015-03-02,2015-03-02,"Participar en la Ceremonia de desminado Chile - Argentina en Isla Grande de Tierra del Fuego. - ",0,"   Comando Logístico Fuerza Aérea de Chile - "
"ad0215752","Valparaiso, Chile","Marcos Robledo Hoecker","AD02138","SUBSECRETARIA DE DEFENSA","ad021","Subsecretario(a)",2015-03-11,2015-03-11,"Acompañar al MDN a una reunión con el CJA. - ",36000,"   Subsecretaría de Defensa - "
"ad0215862","Punta Arenas, Chile","Marcos Robledo Hoecker","AD02138","SUBSECRETARIA DE DEFENSA","ad021","Subsecretario(a)",2015-03-21,2015-03-25,"Participar en la Comisión Mixta Chile - España dispuesto por el MDN. - ",204140,"   Escuadrones Aeronavales -     Subsecretaría de Defensa - "
"ad0222442","Valparaíso","Jorge Alfonso Burgos Varela","AD02260","SUBSECRETARIA PARA LAS FUERZAS ARMADAS","ad022","Ministro(a)",2015-01-07,2015-01-07,"Lanzamiento Libro Museo Naval - ",0,"   Subsecretaría para las Fuerzas Armadas - "
"ad0222452","Valparaíso","Jorge Alfonso Burgos Varela","AD02260","SUBSECRETARIA PARA LAS FUERZAS ARMADAS","ad022","Ministro(a)",2015-01-13,2015-01-13,"Comisión de Derechos Humanos, Nacionalidad y Ciudadanía, H. Cámara de Diputados. - ",0,"   Subsecretaría para las Fuerzas Armadas - "
"ad0222482","Arica","Jorge Alfonso Burgos Varela","AD02260","SUBSECRETARIA PARA LAS FUERZAS ARMADAS","ad022","Ministro(a)",2015-01-15,2015-01-16,"Lanzamiento del proyecto ""Parque del encuentro del Morro de Arica"". En el marco del sistema cultural e histórico y extensión del Ejército. - ",0,"   Subsecretaría para las Fuerzas Armadas - "
